Time,Iperf Svr ID,Iperf Svr Interval Start [sec],Iperf Svr Interval End [sec],Iperf Svr Transfer [MB],Iperf Svr Bandwidth [Mbps]
1670654658,4,1355,1356,0.0184,0.151
1670654659,4,1356,1357,0.0311,0.255
1670654660,4,1357,1358,0.0297,0.243
1670654661,4,1358,1359,0.0297,0.243
1670654662,4,1359,1360,0.0269,0.22
1670654663,4,1360,1361,0.0297,0.243
1670654664,4,1361,1362,0.0184,0.151
1670654665,4,1362,1363,0.0311,0.255
1670654666,4,1363,1364,0.0382,0.312
1670654667,4,1364,1365,0.0297,0.244
1670654668,4,1365,1366,0.0325,0.266
1670654669,4,1366,1367,0.0283,0.232
1670654670,4,1367,1368,0.0297,0.243
1670654671,4,1368,1369,0.0255,0.208
1670654672,4,1369,1370,0.0226,0.185
1670654673,4,1370,1371,0.0255,0.209
1670654674,4,1371,1372,0.0226,0.185
1670654675,4,1372,1373,0.0297,0.243
1670654676,4,1373,1374,0.0184,0.151
1670654677,4,1374,1375,0.0297,0.243
1670654678,4,1375,1376,0.0269,0.22
1670654679,4,1376,1377,0.0311,0.255
1670654680,4,1377,1378,0.0297,0.243
1670654681,4,1378,1379,0.0269,0.22
1670654682,4,1379,1380,0.0297,0.243
1670654683,4,1380,1381,0.0212,0.174
1670654684,4,1381,1382,0.0212,0.174
1670654685,4,1382,1383,0.0283,0.232
1670654686,4,1383,1384,0.0283,0.232
1670654687,4,1384,1385,0.0184,0.151
1670654688,4,1385,1386,0.0297,0.243
1670654689,4,1386,1387,0.0354,0.29
1670654690,4,1387,1388,0.0311,0.255
1670654691,4,1388,1389,0.0311,0.255
1670654692,4,1389,1390,0.0382,0.313
1670654693,4,1390,1391,0.0127,0.104
1670654694,4,1391,1392,0.0424,0.348
1670654695,4,1392,1393,0.0212,0.174
1670654696,4,1393,1394,0.0368,0.301
1670654697,4,1394,1395,0.0283,0.232
1670654698,4,1395,1396,0.0467,0.382
1670654699,4,1396,1397,0.0438,0.359
1670654700,4,1397,1398,0.0396,0.324
1670654701,4,1398,1399,0.0283,0.232
1670654702,4,1399,1400,0.0311,0.255
1670654703,4,1400,1401,0.0283,0.232
1670654704,4,1401,1402,0.0184,0.151
1670654705,4,1402,1403,0.0311,0.255
1670654706,4,1403,1404,0.0438,0.359
1670654707,4,1404,1405,0.0283,0.232
1670654708,4,1405,1406,0.0509,0.417
1670654709,4,1406,1407,0.058,0.475
1670654710,4,1407,1408,0.0226,0.185
1670654711,4,1408,1409,0.0184,0.151
1670654712,4,1409,1410,0.0325,0.266
1670654713,4,1410,1411,0.0297,0.243
1670654714,4,1411,1412,0.0311,0.255
1670654715,4,1412,1413,0.0297,0.243
1670654716,4,1413,1414,0.0226,0.185
1670654717,4,1414,1415,0.0297,0.243
1670654718,4,1415,1416,0.0269,0.22
1670654719,4,1416,1417,0.0311,0.255
1670654720,4,1417,1418,0.0339,0.278
1670654721,4,1418,1419,0.0396,0.324
1670654722,4,1419,1420,0.0184,0.151
1670654723,4,1420,1421,0.0283,0.232
1670654724,4,1421,1422,0.0269,0.22
1670654725,4,1422,1423,0.0311,0.255
1670654726,4,1423,1424,0.0297,0.243
1670654727,4,1424,1425,0.0269,0.22
1670654728,4,1425,1426,0.0297,0.243
1670654729,4,1426,1427,0.0368,0.301
1670654730,4,1427,1428,0.0396,0.324
1670654731,4,1428,1429,0.0127,0.104
1670654732,4,1429,1430,0.0396,0.325
1670654733,4,1430,1431,0.0297,0.243
1670654734,4,1431,1432,0.0297,0.243
1670654735,4,1432,1433,0.0297,0.243
1670654736,4,1433,1434,0.0226,0.185
1670654737,4,1434,1435,0.0311,0.255
1670654738,4,1435,1436,0.0382,0.313
1670654739,4,1436,1437,0.0255,0.209
1670654740,4,1437,1438,0.0311,0.255
1670654741,4,1438,1439,0.0297,0.243
1670654742,4,1439,1440,0.0226,0.185
1670654743,4,1440,1441,0.0297,0.243
1670654744,4,1441,1442,0.0311,0.255
1670654745,4,1442,1443,0.0311,0.255
1670654746,4,1443,1444,0.0339,0.278
1670654747,4,1444,1445,0.0339,0.278
1670654748,4,1445,1446,0.0339,0.278
1670654749,4,1446,1447,0.0297,0.243
1670654750,4,1447,1448,0.0311,0.255
1670654751,4,1448,1449,0.0311,0.255
1670654752,4,1449,1450,0.0339,0.278
1670654753,4,1450,1451,0.0382,0.313
1670654754,4,1451,1452,0.0127,0.104
1670654755,4,1452,1453,0.0424,0.348
1670654756,4,1453,1454,0.0226,0.185
1670654757,4,1454,1455.01,0.0339,0.276
1670654758,4,1455.01,1456,0.0339,0.28
1670654759,4,1456,1457,0.0325,0.266
1670654760,4,1457,1458,0.0297,0.243
1670654761,4,1458,1459,0.0283,0.232
1670654762,4,1459,1460,0.017,0.139
1670654763,4,1460,1461,0.0382,0.313
1670654764,4,1461,1462,0.0297,0.243
1670654765,4,1462,1463,0.0269,0.22
1670654766,4,1463,1464,0.0297,0.243
1670654767,4,1464,1465,0.0269,0.22
1670654768,4,1465,1466,0.0354,0.29
1670654769,4,1466,1467,0.0297,0.243
1670654770,4,1467,1468,0.0255,0.209
1670654771,4,1468,1469,0.0226,0.185
1670654772,4,1469,1470,0.0255,0.209
1670654773,4,1470,1471,0.0226,0.185
1670654774,4,1471,1472,0.0325,0.266
1670654775,4,1472,1473,0.0283,0.232
1670654776,4,1473,1474,0.0368,0.301
1670654777,4,1474,1475,0.0509,0.417
1670654778,4,1475,1476,0.0636,0.521
1670654779,4,1476,1477,0.0297,0.243
1670654780,4,1477,1478,0.0467,0.382
1670654781,4,1478,1479,0.0269,0.22
1670654782,4,1479,1480,0.0311,0.255
1670654783,4,1480,1481,0.0339,0.278
1670654784,4,1481,1482,0.0184,0.151
1670654785,4,1482,1483,0.0297,0.243
1670654786,4,1483,1484,0.0396,0.324
1670654787,4,1484,1485,0.0297,0.243
1670654788,4,1485,1486,0.0339,0.278
1670654789,4,1486,1487,0.0382,0.313
1670654790,4,1487,1488,0.0127,0.104
